id_client,nom_client,email,telephone,segment,created_at,updated_at
209,Nadia Alami,nadia.alami@gmail.com,0782379670,Entreprise,2024/01/12 03:08:57.000000000,2024/05/16 07:12:28.000000000
210,Fatima Squalli,fatima.squalli@gmail.com,0662229007,Administration,2025/03/24 02:14:30.000000000,2025/03/26 21:32:22.000000000
211,Amina Bekkali,amina.bekkali@gmail.com,0725175838,Administration,2025/02/15 10:49:51.000000000,2025/02/16 06:50:27.000000000
212,Nadia Bekkali,nadia.bekkaligmail.com,0762242273,Administration,2024/06/01 16:46:49.000000000,2024/10/15 16:03:01.000000000
213,Samira Bennis,samira.bennis@gmail.com,0631237047,PME,2024/12/14 23:52:32.000000000,2025/03/28 18:00:23.000000000
214,Nadia Kettani,nadia.kettanigmail.com,0779299904,Administration,2024/06/18 15:41:38.000000000,2025/03/23 08:06:58.000000000
215,Khadija El Fassi,khadija.el fassi@gmail.com,0653418531,Administration,2024/06/12 17:57:01.000000000,2024/06/17 00:40:14.000000000
216,Sanaa Squalli,sanaa.squalli@gmail.com,0714452451,PME,2024/03/23 16:02:25.000000000,2025/02/18 04:10:43.000000000
217,Bilal El Fassi,bilal.el fassi@gmail.com,,Association,2024/08/13 15:22:34.000000000,2024/12/06 12:50:01.000000000
218,Mohamed Benjelloun,mohamed.benjelloun@gmail.com,0629226655,Association,2024/02/10 20:51:48.000000000,2024/11/12 05:26:53.000000000
219,Ali Berrada,ali.berrada@gmail.com,0666957719,Association,2024/03/27 12:49:49.000000000,2024/05/20 11:38:03.000000000
220,Sara Lamrini,sara.lamrini@gmail.com,,Particulier,2024/06/25 22:42:23.000000000,2025/02/04 21:42:12.000000000
221,Laila Berrada,laila.berrada@gmail.com,0678876421,Association,2024/01/01 23:08:26.000000000,2024/06/19 14:37:48.000000000
222,Aisha Lamrini,aisha.lamrini@gmail.com,0764397981,Administration,2024/12/25 12:01:21.000000000,2025/03/27 11:51:22.000000000
223,Hind Bennis,hind.bennis@gmail.com,0716588067,PME,2024/07/31 19:03:14.000000000,2024/12/12 10:07:32.000000000
224,Hamza Andaloussi,hamza.andaloussi@gmail.com,0736158350,Administration,2024/05/24 20:31:21.000000000,2024/07/19 08:37:11.000000000
225,Karim Bennis,karim.bennis@gmail.com,0691799410,Particulier,2024/01/07 18:31:49.000000000,2024/10/15 14:09:36.000000000
226,Sanaa Alami,sanaa.alami@gmail.com,0720750111,PME,2024/02/13 14:39:19.000000000,2024/07/11 23:55:30.000000000
227,Khalid Lamrini,khalid.lamrini@gmail.com,0750519494,Particulier,2024/04/04 23:07:34.000000000,2024/09/08 18:18:42.000000000
228,Fatima Bennis,,,Association,2024/05/30 19:18:04.000000000,2024/06/28 18:07:02.000000000
229,Tarik Chraibi,tarik.chraibi@gmail.com,0648072797,PME,2024/10/01 23:48:17.000000000,2024/10/05 03:57:45.000000000
230,Amina Tazi,amina.tazi@gmail.com,0646758119,Association,2024/03/14 00:03:16.000000000,2024/06/29 13:58:08.000000000
231,Samira Tazi,samira.tazi@gmail.com,0777220968,Association,2024/03/28 12:14:38.000000000,2025/01/07 16:01:04.000000000
232,Hamza Alami,hamza.alami@gmail.com,0774344248,Entreprise,2024/06/19 12:08:52.000000000,2025/01/22 01:02:22.000000000
233,Tarik Nejjar,tarik.nejjar@gmail.com,0720265914,Entreprise,2024/09/17 01:45:40.000000000,2024/11/29 20:15:42.000000000
234,Nadia Bennis,nadia.bennis@gmail.com,0670263259,Association,2025/02/03 15:34:20.000000000,2025/03/16 10:15:21.000000000
235,Youssef Skalli,youssef.skalli@gmail.com,0699963559,Association,2024/12/14 01:09:10.000000000,2024/12/19 00:40:27.000000000
236,Karim Idrissi,,0638420219,PME,2024/07/23 22:10:04.000000000,2024/09/04 18:53:36.000000000
237,Karim Chraibi,karim.chraibi@gmail.com,0617319554,Particulier,2024/11/08 12:38:50.000000000,2025/02/21 05:58:22.000000000
238,Fatima Skalli,fatima.skalli@gmail.com,0630255432,Administration,2024/08/22 16:20:44.000000000,2025/01/25 14:42:14.000000000
239,Laila Idrissi,laila.idrissi@gmail.com,0739804773,Administration,2024/09/26 18:15:55.000000000,2024/11/18 02:55:34.000000000
240,Salma Bennis,salma.bennis@gmail.com,0624234439,PME,2025/02/13 07:16:05.000000000,2025/02/19 04:59:40.000000000
241,Omar Benkirane,,0746771246,Association,2024/06/05 00:25:02.000000000,2024/11/16 13:35:16.000000000
242,Omar Filali,omar.filali@gmail.com,0625982175,PME,2024/12/24 23:08:44.000000000,2025/03/06 15:48:21.000000000
243,Khadija Squalli,khadija.squalli@gmail.com,,Entreprise,2024/04/19 02:48:57.000000000,2024/10/30 00:03:13.000000000
244,Mohamed Bennis,mohamed.bennis@gmail.com,,Entreprise,2024/01/11 12:32:05.000000000,2025/03/23 08:35:04.000000000
245,Amina Berrada,amina.berrada@gmail.com,0755688111,Entreprise,2024/09/15 14:32:54.000000000,2024/10/07 13:32:08.000000000
246,Rachid Kettani,rachid.kettani@gmail.com,0656179951,Entreprise,2024/12/07 12:05:38.000000000,2025/02/27 23:59:50.000000000
247,Karim Andaloussi,karim.andaloussi@gmail.com,0735993634,Administration,2024/07/09 11:10:30.000000000,2024/09/04 14:42:41.000000000
248,Ahmed El Amrani,ahmed.el amrani@gmail.com,0647073068,Administration,2024/04/17 16:48:41.000000000,2024/07/05 07:01:57.000000000
249,Hind Bekkali,hind.bekkali@gmail.com,0676392998,PME,2024/05/18 08:46:19.000000000,2025/03/29 23:11:04.000000000
250,Ali El Fassi,ali.el fassi@gmail.com,0717593782,Entreprise,2024/08/24 11:25:09.000000000,2024/10/15 15:53:26.000000000
251,Hamza Alami,hamza.alami@gmail.com,,Administration,2024/04/11 06:35:02.000000000,2024/10/22 13:48:27.000000000
252,Khalid Benjelloun,khalid.benjelloun@gmail.com,0621063771,Entreprise,2024/12/16 16:55:47.000000000,2025/02/14 01:20:56.000000000
253,Laila Berrada,laila.berrada@gmail.com,,Particulier,2024/10/16 19:46:10.000000000,2025/02/11 17:31:00.000000000
254,Tarik Tazi,tarik.tazi@gmail.com,0791225501,Particulier,2024/09/30 20:14:26.000000000,2024/11/29 04:40:36.000000000
255,Khadija Tazi,khadija.tazi@gmail.com,0620974370,Particulier,2025/01/19 20:13:34.000000000,2025/03/25 09:16:45.000000000
256,Rachid Sebti,rachid.sebti@gmail.com,0697018135,PME,2024/06/13 00:19:01.000000000,2025/02/17 04:27:38.000000000
257,Aisha Berrada,aisha.berrada@gmail.com,,Association,2024/10/08 03:48:32.000000000,2024/10/14 08:55:46.000000000
258,Bilal Tazi,bilal.tazi@gmail.com,0636996478,Administration,2024/04/27 18:26:54.000000000,2025/03/27 11:37:37.000000000
259,Omar El Fassi,,0793287712,Entreprise,2025/03/17 13:36:51.000000000,2025/03/30 01:51:57.000000000
260,Rachid Alami,rachid.alami@gmail.com,0615516241,PME,2024/12/15 00:27:05.000000000,2025/01/13 05:21:47.000000000
261,Ahmed Andaloussi,ahmed.andaloussi@gmail.com,0696611469,Entreprise,2025/01/01 08:09:19.000000000,2025/01/19 01:04:34.000000000
262,Zineb Skalli,zineb.skalli@gmail.com,0690108885,Entreprise,2024/10/27 09:52:04.000000000,2025/03/02 10:00:58.000000000
263,Laila Sebti,laila.sebti@gmail.com,,Association,2024/08/24 21:29:00.000000000,2025/02/11 13:22:10.000000000
264,Youssef Kettani,,,Particulier,2024/03/10 23:52:04.000000000,2024/03/12 17:15:25.000000000
265,Aisha Andaloussi,aisha.andaloussi@gmail.com,,Administration,2025/03/16 20:27:11.000000000,2025/03/30 02:51:15.000000000
266,Rachid Chraibi,rachid.chraibi@gmail.com,0725294926,Particulier,2024/07/16 03:47:16.000000000,2024/10/19 23:31:38.000000000
267,Khadija Sebti,khadija.sebti@gmail.com,0627248198,Administration,2024/10/04 09:31:33.000000000,2024/12/14 07:55:14.000000000
268,Salma Chraibi,salma.chraibi@gmail.com,0667658713,Entreprise,2024/03/13 11:26:27.000000000,2024/10/09 05:06:24.000000000
269,Sanaa Chraibi,sanaa.chraibi@gmail.com,0670731068,Particulier,2024/11/02 18:59:55.000000000,2025/03/17 14:58:47.000000000
270,Ali Idrissi,,0658432487,Particulier,2024/05/06 21:40:30.000000000,2025/02/22 19:09:09.000000000
271,Amina Kettani,amina.kettani@gmail.com,0656197248,Entreprise,2024/09/19 23:27:54.000000000,2024/12/29 17:12:33.000000000
272,Ahmed Lamrini,ahmed.lamrini@gmail.com,0724835260,Particulier,2024/05/05 10:46:13.000000000,2025/03/15 15:45:12.000000000
273,Mohamed Idrissi,mohamed.idrissi@gmail.com,0753777687,Administration,2024/10/25 16:58:23.000000000,2024/11/03 09:42:46.000000000
274,Khadija Tazi,khadija.tazi@gmail.com,0760489473,Entreprise,2024/11/19 21:42:04.000000000,2025/03/06 16:03:22.000000000
275,Sanaa Nejjar,sanaa.nejjar@gmail.com,0689494289,Association,2024/01/22 15:16:38.000000000,2025/01/19 16:55:12.000000000
276,Salma Benkirane,salma.benkiranegmail.com,0668895613,Association,2025/01/28 01:15:12.000000000,2025/01/30 19:00:14.000000000
277,Ali Benkirane,ali.benkirane@gmail.com,0632117846,Entreprise,2024/11/16 03:49:24.000000000,2025/03/30 00:11:42.000000000
278,Mehdi Squalli,mehdi.squalli@gmail.com,0620954176,PME,2024/08/06 04:45:34.000000000,2024/11/26 23:40:03.000000000
279,Mohamed Nejjar,mohamed.nejjar@gmail.com,0716688881,Entreprise,2024/10/02 05:34:51.000000000,2025/03/16 04:37:00.000000000
280,Mehdi Bekkali,mehdi.bekkali@gmail.com,0678682477,Association,2025/02/17 23:21:53.000000000,2025/02/24 16:03:17.000000000
281,Mehdi Chraibi,mehdi.chraibi@gmail.com,0710287958,Association,2024/05/10 03:43:19.000000000,2025/01/24 21:55:37.000000000
282,Khadija Andaloussi,khadija.andaloussi@gmail.com,0655700502,Association,2024/02/12 11:48:15.000000000,2025/01/19 15:31:04.000000000
283,Mehdi Berrada,mehdi.berrada@gmail.com,,Entreprise,2024/07/04 03:17:32.000000000,2025/03/24 02:24:16.000000000
284,Hamza Benjelloun,hamza.benjelloun@gmail.com,,Particulier,2024/03/23 15:53:11.000000000,2024/07/05 17:35:54.000000000
285,Sara Lamrini,,0765273755,Association,2024/07/16 04:01:41.000000000,2025/03/27 00:37:42.000000000
286,Nadia Bekkali,nadia.bekkali@gmail.com,0729092010,Association,2024/02/04 17:02:21.000000000,2024/12/20 11:45:41.000000000
287,Fatima Skalli,fatima.skalli@gmail.com,0671303466,PME,2024/05/06 01:57:37.000000000,2024/11/15 11:37:57.000000000
288,Hamza El Fassi,hamza.el fassi@gmail.com,0688899526,Particulier,2024/07/15 06:07:39.000000000,2024/11/07 02:15:08.000000000
289,Hind Nejjar,,0788967282,Administration,2024/06/02 03:29:58.000000000,2025/02/17 03:53:44.000000000
290,Sanaa Squalli,sanaa.squalli@gmail.com,0753033586,Association,2024/03/28 15:03:49.000000000,2024/08/30 12:08:14.000000000
291,Ahmed Tazi,ahmed.tazi@gmail.com,0626583397,PME,2024/05/02 22:29:56.000000000,2024/06/26 10:29:19.000000000
292,Mohamed El Amrani,mohamed.el amrani@gmail.com,0649635511,Entreprise,2024/06/23 21:00:11.000000000,2024/09/23 19:35:55.000000000
293,Khalid Squalli,khalid.squalli@gmail.com,0665345648,PME,2025/02/02 17:00:30.000000000,2025/03/16 19:22:19.000000000
294,Fatima Benkirane,fatima.benkiranegmail.com,0717216477,Association,2024/09/19 16:23:47.000000000,2024/12/17 14:36:43.000000000
295,Hamza Bennis,hamza.bennis@gmail.com,0761406013,Particulier,2024/01/30 05:30:45.000000000,2024/06/09 23:37:52.000000000
296,Youssef Skalli,youssef.skalli@gmail.com,0777097827,Entreprise,2024/07/14 22:00:19.000000000,2024/10/08 12:33:57.000000000
297,Mehdi Filali,mehdi.filali@gmail.com,0676520074,Administration,2024/08/22 01:13:18.000000000,2024/10/04 08:06:42.000000000
298,Samira Benjelloun,samira.benjelloun@gmail.com,0794272817,Entreprise,2024/01/04 03:35:36.000000000,2025/03/27 09:12:12.000000000
299,Karim El Amrani,karim.el amrani@gmail.com,0690143468,PME,2025/01/12 22:43:37.000000000,2025/03/10 16:44:00.000000000
300,Hind El Amrani,hind.el amrani@gmail.com,0743712700,Entreprise,2024/03/22 03:13:55.000000000,2024/05/23 01:06:53.000000000
301,Tarik Nejjar,tarik.nejjar@gmail.com,0744789012,Association,2024/10/06 04:22:51.000000000,2024/10/21 17:13:04.000000000
302,Ali Nejjar,ali.nejjar@gmail.com,0624549550,Particulier,2025/02/15 19:41:42.000000000,2025/03/09 04:59:04.000000000
303,Karim Sebti,karim.sebti@gmail.com,0681623575,PME,2024/07/23 21:42:38.000000000,2025/01/18 22:44:48.000000000
304,Sara Bennis,sara.bennis@gmail.com,0730481084,Entreprise,2024/11/26 18:19:00.000000000,2024/12/28 11:31:17.000000000
305,Khalid Sebti,khalid.sebti@gmail.com,0773726500,Administration,2025/02/11 14:39:26.000000000,2025/03/06 03:58:39.000000000
306,Bilal Bekkali,bilal.bekkali@gmail.com,0719994795,Administration,2024/10/17 09:14:29.000000000,2025/02/19 19:26:35.000000000
307,Samira Tazi,samira.tazi@gmail.com,0779133887,Particulier,2024/07/30 05:21:38.000000000,2024/08/14 19:04:22.000000000
308,Mehdi Chraibi,mehdi.chraibigmail.com,0735818763,Association,2024/09/17 00:47:57.000000000,2024/11/04 06:11:51.000000000
309,Karim Bennis,karim.bennis@gmail.com,0621655075,Administration,2024/08/21 14:58:47.000000000,2024/10/11 05:55:42.000000000
310,Ahmed Benkirane,,0734953269,Particulier,2024/12/14 08:00:18.000000000,2025/01/09 19:11:25.000000000
311,Tarik Tazi,tarik.tazi@gmail.com,,PME,2024/10/07 19:48:32.000000000,2024/10/25 01:10:38.000000000
312,Laila Tazi,laila.tazi@gmail.com,0732301007,PME,2024/05/24 07:53:00.000000000,2024/12/19 06:55:37.000000000
313,Amina Filali,amina.filali@gmail.com,0718060753,Entreprise,2024/03/11 16:17:30.000000000,2024/10/11 02:29:20.000000000
314,Zineb Benjelloun,zineb.benjelloungmail.com,,Administration,2024/01/18 15:19:25.000000000,2024/04/14 15:56:15.000000000
315,Karim Tazi,karim.tazi@gmail.com,0679754484,PME,2024/12/28 17:51:41.000000000,2025/02/28 09:13:43.000000000
316,Sara Kettani,,,Administration,2025/01/12 15:34:00.000000000,2025/02/14 17:21:58.000000000
317,Zineb Alami,zineb.alami@gmail.com,,Administration,2024/10/17 01:32:59.000000000,2024/11/05 08:44:26.000000000
318,Hassan Benjelloun,hassan.benjelloun@gmail.com,0654660820,Entreprise,2024/02/23 11:29:06.000000000,2024/07/24 20:57:00.000000000
319,Omar Alami,omar.alami@gmail.com,0724437828,Entreprise,2024/05/30 11:12:04.000000000,2025/01/28 23:28:21.000000000
320,Mehdi Idrissi,mehdi.idrissi@gmail.com,0786119160,Association,2024/09/10 09:33:35.000000000,2025/01/01 00:16:00.000000000
321,Khalid Nejjar,khalid.nejjar@gmail.com,0626192616,Particulier,2024/06/23 06:03:06.000000000,2024/09/01 01:00:37.000000000
322,Sara Tazi,sara.tazi@gmail.com,0635406065,PME,2024/12/23 11:59:17.000000000,2025/01/24 14:22:59.000000000
323,Hassan Chraibi,hassan.chraibi@gmail.com,0622429685,Administration,2024/09/01 15:56:06.000000000,2024/11/12 12:13:53.000000000
324,Salma Idrissi,salma.idrissi@gmail.com,0797248134,Administration,2024/08/25 04:39:08.000000000,2024/09/13 22:49:55.000000000
325,Tarik Benkirane,tarik.benkirane@gmail.com,0634474701,Entreprise,2024/11/19 06:15:56.000000000,2025/01/05 01:06:02.000000000
326,Youssef Benjelloun,youssef.benjelloun@gmail.com,0774031832,PME,2024/02/09 18:28:37.000000000,2024/12/30 12:25:22.000000000
327,Mehdi Sebti,mehdi.sebti@gmail.com,0646323315,Association,2024/09/08 11:59:23.000000000,2025/02/22 17:23:33.000000000
328,Mehdi Squalli,mehdi.squalli@gmail.com,,Particulier,2024/01/21 00:02:00.000000000,2024/08/29 07:16:38.000000000
329,Mehdi Lamrini,mehdi.lamrinigmail.com,0749753054,PME,2024/03/26 11:59:00.000000000,2024/12/08 08:00:07.000000000
330,Aisha Chraibi,aisha.chraibi@gmail.com,0751457695,PME,2025/03/13 22:41:02.000000000,2025/03/14 09:31:06.000000000
331,Aisha Berrada,aisha.berrada@gmail.com,0645714526,PME,2024/08/04 10:24:01.000000000,2024/10/06 04:14:14.000000000
332,Youssef Bekkali,youssef.bekkali@gmail.com,0629744012,Particulier,2025/01/27 15:44:40.000000000,2025/02/20 11:38:56.000000000
333,Khalid Andaloussi,khalid.andaloussi@gmail.com,0647508304,Particulier,2024/05/06 22:20:30.000000000,2025/01/29 00:23:02.000000000
334,Sara Bekkali,sara.bekkali@gmail.com,0793139108,Entreprise,2024/05/21 16:48:20.000000000,2024/10/16 06:21:00.000000000
335,Sara Alami,sara.alami@gmail.com,0752567601,Administration,2024/04/22 18:35:02.000000000,2025/01/31 20:18:18.000000000
336,Sara Idrissi,sara.idrissi@gmail.com,0737383074,Entreprise,2024/03/04 12:39:58.000000000,2024/06/30 23:18:02.000000000
337,Fatima Skalli,fatima.skalli@gmail.com,0714907393,Particulier,2024/01/02 08:06:59.000000000,2024/11/02 23:51:07.000000000
338,Sanaa Berrada,sanaa.berrada@gmail.com,0629504018,Entreprise,2025/02/16 19:52:55.000000000,2025/03/01 04:23:45.000000000
339,Salma Filali,salma.filali@gmail.com,0639815911,Particulier,2024/05/23 19:52:44.000000000,2024/09/19 21:02:15.000000000
340,Sanaa Berrada,sanaa.berrada@gmail.com,0724684544,Association,2024/05/16 07:58:03.000000000,2024/05/30 05:59:38.000000000
341,Mohamed Sebti,mohamed.sebti@gmail.com,0770155394,Administration,2025/01/27 14:48:46.000000000,2025/02/10 11:55:37.000000000
342,Mohamed Squalli,,0753441767,Administration,2024/02/04 14:42:42.000000000,2024/04/17 08:43:44.000000000
343,Hind Bennis,hind.bennis@gmail.com,0625630170,Administration,2025/03/22 05:59:02.000000000,2025/03/22 16:51:44.000000000
344,Fatima Berrada,fatima.berrada@gmail.com,0630538256,Entreprise,2024/12/09 23:43:32.000000000,2024/12/20 23:08:28.000000000
345,Mohamed Andaloussi,mohamed.andaloussi@gmail.com,0618792153,Particulier,2024/01/02 12:03:45.000000000,2024/11/29 15:37:31.000000000
346,Ali Benjelloun,ali.benjelloun@gmail.com,0722124549,Particulier,2024/05/25 00:46:40.000000000,2024/10/30 15:40:02.000000000
347,Tarik Idrissi,tarik.idrissi@gmail.com,0732995775,Association,2024/01/18 20:51:34.000000000,2024/05/03 21:22:43.000000000
348,Rachid Benkirane,rachid.benkirane@gmail.com,0727433183,PME,2024/05/31 14:53:18.000000000,2025/01/24 01:57:02.000000000
349,Youssef Filali,youssef.filali@gmail.com,0745486777,Association,2024/09/01 22:45:10.000000000,2024/11/27 08:39:53.000000000
350,Rachid Alami,rachid.alami@gmail.com,0758305314,Particulier,2024/02/08 10:56:10.000000000,2025/03/11 08:42:07.000000000
351,Ali El Amrani,ali.el amrani@gmail.com,0761868505,Entreprise,2024/07/24 06:26:38.000000000,2025/03/16 05:45:21.000000000
352,Hassan Lamrini,hassan.lamrini@gmail.com,0671037540,PME,2025/01/16 04:11:53.000000000,2025/03/24 12:02:02.000000000
353,Mehdi Chraibi,mehdi.chraibi@gmail.com,0620775391,Entreprise,2024/11/01 03:58:48.000000000,2025/03/13 18:08:15.000000000
354,Aisha Andaloussi,aisha.andaloussi@gmail.com,0699183292,Particulier,2024/11/30 22:27:04.000000000,2025/01/21 22:26:33.000000000
355,Fatima Benjelloun,fatima.benjelloun@gmail.com,0728161667,Particulier,2024/04/18 04:56:43.000000000,2025/03/15 23:29:28.000000000
356,Khadija Tazi,khadija.tazi@gmail.com,0699710894,Particulier,2024/08/27 00:05:36.000000000,2024/10/12 00:14:36.000000000
357,Mehdi Idrissi,mehdi.idrissi@gmail.com,,Association,2024/12/18 20:17:46.000000000,2025/03/29 22:14:50.000000000
358,Youssef Idrissi,youssef.idrissi@gmail.com,0690565527,Association,2024/07/21 20:48:52.000000000,2024/09/03 05:26:46.000000000
359,Zineb Benjelloun,zineb.benjelloun@gmail.com,0649197806,Entreprise,2024/01/04 10:51:27.000000000,2024/09/06 20:24:38.000000000
360,Bilal El Fassi,,0754216167,PME,2025/01/31 04:06:51.000000000,2025/02/12 13:52:13.000000000
361,Zineb Tazi,zineb.tazi@gmail.com,0650828693,Particulier,2025/03/13 04:34:40.000000000,2025/03/16 09:50:17.000000000
362,Ahmed Lamrini,ahmed.lamrini@gmail.com,,PME,2025/01/24 17:26:26.000000000,2025/03/13 13:31:51.000000000
363,Fatima Squalli,fatima.squalli@gmail.com,,Administration,2024/01/26 08:49:16.000000000,2025/02/23 00:45:48.000000000
364,Ali Andaloussi,ali.andaloussi@gmail.com,0623210670,Entreprise,2024/07/26 10:00:15.000000000,2024/09/23 10:41:43.000000000
365,Rachid Filali,rachid.filali@gmail.com,0729996868,PME,2024/03/10 20:20:05.000000000,2024/06/22 01:29:42.000000000
366,Hamza El Fassi,hamza.el fassi@gmail.com,0765439048,PME,2024/06/01 09:09:11.000000000,2024/08/05 11:40:47.000000000
367,Hind Sebti,hind.sebti@gmail.com,,Entreprise,2024/12/31 06:06:58.000000000,2025/02/16 00:35:40.000000000
368,Aisha Benjelloun,aisha.benjelloun@gmail.com,,Administration,2025/01/24 10:43:15.000000000,2025/01/27 23:36:39.000000000
369,Mehdi El Amrani,mehdi.el amrani@gmail.com,0740641039,Association,2024/11/24 21:48:59.000000000,2025/03/01 11:14:18.000000000
370,Mohamed Tazi,mohamed.tazi@gmail.com,0695398724,PME,2025/02/25 20:46:25.000000000,2025/03/10 20:22:44.000000000
371,Sanaa Chraibi,sanaa.chraibi@gmail.com,0714039750,Administration,2024/08/28 11:29:28.000000000,2025/02/08 19:26:47.000000000
372,Mohamed Idrissi,mohamed.idrissi@gmail.com,0732863103,Administration,2024/01/16 19:30:46.000000000,2024/10/02 07:38:00.000000000
373,Aisha El Fassi,aisha.el fassi@gmail.com,0784916868,Association,2024/07/24 21:54:35.000000000,2025/03/25 17:49:25.000000000
374,Karim Kettani,karim.kettanigmail.com,,PME,2024/08/28 19:11:44.000000000,2025/01/04 16:25:44.000000000
